3324.5
1237.5
822.7
6102.3
1656.0
1527.4
926.0
1570.8
862.0
1653.2
1377.6
7914.9
6703.4
4859.4
5867.3
6383.9
6886.3
3533.2
8320.8
3849.5
3533.3
9562.9
9068.8
14174.4
4608.7
11129.5
16490.0
5997.8
8065.3
4739.8
5033.2
1285.4
10438.4
5152.7
6050.6
5060.6
5217.7
3358.3
7813.1
9689.6
15536.9
13125.4
6515.6
9773.5
6871.5
4032.6
2694.4
5907.2
1989.5
2095.5
4495.0
2509.3
2359.8
2341.2
1520.2
3378.8
3536.7
6348.5
1408.9
1602.4
3311.6
2468.7
5294.9
